Currency,Date,Closing Price (VND),Open (VND),High (VND),Low (VND),,,
VNINDEX,4/12/2021,1252.45,1236.79,1252.45,1232.35,,,
VNINDEX,4/13/2021,1248.33,1262.44,1268.02,1247.66,,,
VNINDEX,4/14/2021,1255.87,1240.9,1255.87,1233.01,,,
VNINDEX,4/15/2021,1247.25,1262.25,1265.87,1247.25,,,
VNINDEX,4/16/2021,1238.71,1245.06,1254.61,1227.14,,,
VNINDEX,4/19/2021,1260.58,1243.58,1260.58,1233.77,,,
VNINDEX,4/20/2021,1268.28,1267.74,1286.32,1261.28,,,
VNINDEX,4/22/2021,1227.82,1264.31,1271.98,1227.82,,,
VNINDEX,4/23/2021,1248.53,1227.18,1248.53,1216.15,,,
VNINDEX,4/26/2021,1215.77,1251.25,1251.25,1214.14,,,
VNINDEX,4/27/2021,1219.75,1213.84,1220.96,1204.14,,,
VNINDEX,4/28/2021,1229.55,1220.26,1230.91,1217.49,,,
VNINDEX,4/29/2021,1239.39,1234.91,1239.39,1231.25,,,
VNINDEX,5/4/2021,1242.2,1222.08,1242.8,1212.56,,,
VNINDEX,5/5/2021,1256.43,1244.69,1265.93,1244.69,,,
VNINDEX,5/6/2021,1250.57,1255.42,1261.49,1246.64,,,
VNINDEX,5/7/2021,1241.81,1245.48,1250.5,1231.92,,,
VNINDEX,5/10/2021,1259.58,1239.96,1259.58,1236.85,,,
VNINDEX,5/11/2021,1256.04,1265.11,1272.55,1256.04,,,
VNINDEX,5/12/2021,1269.09,1251.97,1269.09,1249.18,,,
VNINDEX,5/13/2021,1261.99,1262.98,1273.49,1261.99,,,
VNINDEX,5/14/2021,1266.36,1266.43,1271.45,1259.97,,,
VNINDEX,5/17/2021,1258.7,1272.55,1277.83,1258.5,,,
VNINDEX,5/18/2021,1252.68,1259.57,1262.22,1249.02,,,
VNINDEX,5/19/2021,1262.49,1254.78,1262.71,1250.58,,,
VNINDEX,5/20/2021,1278.22,1264.62,1278.22,1255.78,,,
VNINDEX,5/21/2021,1283.93,1272.84,1289.03,1268.46,,,
VNINDEX,5/24/2021,1297.98,1287.5,1299.83,1287.36,,,
VNINDEX,5/25/2021,1308.58,1299.19,1308.58,1297.23,,,
VNINDEX,5/26/2021,1316.7,1308.04,1317.3,1304.68,,,
VNINDEX,5/27/2021,1303.57,1318.42,1319.67,1299.99,,,
VNINDEX,5/28/2021,1320.46,1307.79,1323.09,1300.06,,,
VNINDEX,5/31/2021,1328.05,1326.65,1328.05,1307.56,,,
VNINDEX,6/1/2021,1337.78,1329.47,1346.34,1328.84,,,
VNINDEX,6/2/2021,1340.78,1337.78,1344.98,1330.82,,,
VNINDEX,6/3/2021,1364.28,1345.21,1366,1345.21,,,
VNINDEX,6/4/2021,1374.05,1367.06,1374.05,1360.42,,,
VNINDEX,6/7/2021,1358.78,1374.59,1375.74,1347.21,,,
VNINDEX,6/8/2021,1319.88,1355.36,1364.48,1318.11,,,
VNINDEX,6/9/2021,1332.9,1323.52,1339.14,1312.08,,,
VNINDEX,6/10/2021,1323.58,1332.9,1336.71,1317.49,,,
VNINDEX,6/11/2021,1351.74,1326.79,1352.47,1322.08,,,
VNINDEX,6/14/2021,1361.72,1352.73,1368.53,1352.73,,,
VNINDEX,6/15/2021,1367.36,1361.58,1372.72,1356.59,,,
VNINDEX,6/16/2021,1356.52,1363.85,1370.14,1350.73,,,
VNINDEX,6/17/2021,1359.92,1341.06,1364.55,1337.49,,,
VNINDEX,6/18/2021,1377.77,1366.19,1377.77,1363.52,,,
VNINDEX,6/21/2021,1372.63,1373.59,1381.74,1367.85,,,
VNINDEX,6/22/2021,1379.97,1380.84,1385.98,1375,,,
VNINDEX,6/23/2021,1376.87,1383.15,1388.33,1372.06,,,
VNINDEX,6/24/2021,1379.72,1376.87,1384.71,1372.99,,,
VNINDEX,6/25/2021,1390.12,1382.11,1390.12,1372.8,,,
VNINDEX,6/28/2021,1405.81,1397.96,1406.02,1390.56,,,
VNINDEX,6/29/2021,1410.04,1408.34,1416.34,1406.87,,,
VNINDEX,6/30/2021,1408.55,1410.83,1419.61,1408.18,,,
VNINDEX,7/1/2021,1417.08,1412.15,1417.27,1402.18,,,
VNINDEX,7/2/2021,1420.27,1422.89,1424.28,1415.82,,,
VNINDEX,7/5/2021,1411.13,1420.27,1421.52,1394.12,,,
VNINDEX,7/6/2021,1354.79,1411.13,1418.99,1354.79,,,
VNINDEX,7/7/2021,1388.55,1354.79,1388.55,1334.58,,,
VNINDEX,7/8/2021,1374.68,1388.55,1388.55,1363.92,,,
VNINDEX,7/9/2021,1347.14,1374.68,1374.68,1335.9,,,
VNINDEX,7/12/2021,1296.3,1347.14,1347.14,1270.06,,,
VNINDEX,7/13/2021,1297.54,1296.3,1307.73,1278.3,,,
VNINDEX,7/14/2021,1279.91,1297.54,1305.37,1264.68,,,
VNINDEX,7/15/2021,1293.92,1279.91,1299.18,1270.77,,,
VNINDEX,7/16/2021,1299.31,1293.92,1304.37,1293.92,,,
VNINDEX,7/19/2021,1243.51,1299.31,1299.31,1237.79,,,
VNINDEX,7/20/2021,1273.29,1243.51,1273.29,1225.52,,,
VNINDEX,7/21/2021,1270.79,1273.29,1284.33,1266.71,,,
VNINDEX,7/22/2021,1293.67,1270.79,1294.16,1266.54,,,
VNINDEX,7/23/2021,1268.83,1293.67,1295.63,1268.83,,,
VNINDEX,7/26/2021,1272.71,1268.83,1277.33,1254.57,,,
VNINDEX,7/27/2021,1276.93,1272.71,1288.35,1272.71,,,
VNINDEX,7/28/2021,1277.07,1276.93,1281.17,1271.78,,,
VNINDEX,7/29/2021,1293.6,1277.07,1293.6,1277.07,,,
VNINDEX,7/30/2021,1310.05,1293.6,1311.97,1293.6,,,
VNINDEX,8/2/2021,1314.22,1310.05,1322.35,1304.49,,,
VNINDEX,8/3/2021,1332.44,1314.22,1332.44,1314.22,,,
VNINDEX,8/4/2021,1334.74,1332.44,1340.76,1328.4,,,
VNINDEX,8/5/2021,1345.55,1334.74,1346.62,1326.8,,,
VNINDEX,8/6/2021,1341.45,1345.55,1351.85,1341.45,,,
VNINDEX,8/9/2021,1359.86,1341.45,1361.12,1334.69,,,
VNINDEX,8/10/2021,1362.43,1359.86,1370.35,1358.12,,,
VNINDEX,8/11/2021,1357.79,1362.43,1374.03,1357.79,,,
VNINDEX,8/12/2021,1353.05,1357.79,1365.01,1353.05,,,
VNINDEX,8/13/2021,1357.05,1353.05,1357.41,1336.74,,,
VNINDEX,8/16/2021,1370.96,1357.05,1372.33,1357.05,,,
VNINDEX,8/17/2021,1363.09,1370.96,1379.7,1359.11,,,
VNINDEX,8/18/2021,1360.94,1363.09,1370.5,1355.83,,,
VNINDEX,8/19/2021,1374.85,1360.94,1374.85,1352.94,,,
VNINDEX,8/20/2021,1329.43,1374.85,1374.85,1317.52,,,
VNINDEX,8/23/2021,1298.86,1329.43,1329.43,1298.86,,,
VNINDEX,8/24/2021,1298.74,1298.86,1307.56,1289.16,,,
VNINDEX,8/25/2021,1309.55,1298.74,1310.16,1291.7,,,
VNINDEX,8/26/2021,1301.12,1309.55,1316.26,1295.77,,,
VNINDEX,8/27/2021,1313.2,1301.12,1313.2,1285.16,,,
VNINDEX,8/30/2021,1328.14,1313.2,1329.62,1313.2,,,
VNINDEX,8/31/2021,1331.47,1328.14,1336.14,1325.69,,,
VNINDEX,9/1/2021,1334.65,1331.47,1338.02,1328.13,,,
VNINDEX,9/6/2021,1346.39,1334.65,1348.36,1334.65,,,
VNINDEX,9/7/2021,1341.9,1346.39,1353.66,1340.32,,,
VNINDEX,9/8/2021,1333.61,1341.9,1344.49,1328.35,,,
VNINDEX,9/9/2021,1343.98,1333.61,1345.59,1332.67,,,
VNINDEX,9/10/2021,1345.31,1343.98,1350.43,1343.98,,,
VNINDEX,9/13/2021,1341.43,1345.31,1350.69,1340.5,,,
VNINDEX,9/14/2021,1339.7,1341.43,1349.13,1336.84,,,
VNINDEX,9/15/2021,1345.83,1339.7,1347.7,1334.97,,,
VNINDEX,9/16/2021,1345.87,1345.83,1353.12,1341.23,,,
VNINDEX,9/17/2021,1352.64,1345.87,1356.45,1345.87,,,
VNINDEX,9/20/2021,1350.48,1352.64,1365.92,1349.18,,,
VNINDEX,9/21/2021,1339.84,1350.48,1350.48,1324.82,,,
VNINDEX,9/22/2021,1350.68,1339.84,1350.71,1336.63,,,
VNINDEX,9/23/2021,1352.76,1350.68,1361.09,1350.43,,,
VNINDEX,9/24/2021,1351.17,1352.76,1356.97,1348.07,,,
VNINDEX,9/27/2021,1324.99,1351.17,1354.38,1324.99,,,
VNINDEX,9/28/2021,1339.31,1324.99,1341.81,1316.41,,,
VNINDEX,9/29/2021,1339.21,1339.31,1340.9,1328.17,,,
VNINDEX,9/30/2021,1342.06,1339.21,1348.89,1339.21,,,
VNINDEX,10/1/2021,1334.89,1342.06,1344.06,1332.97,,,
VNINDEX,10/4/2021,1339.54,1334.89,1347.49,1333.53,,,
VNINDEX,10/5/2021,1354.63,1339.54,1354.63,1339.54,,,
VNINDEX,10/6/2021,1362.82,1354.63,1362.82,1354.63,,,
VNINDEX,10/7/2021,1365.99,1362.82,1367.64,1360.57,,,
VNINDEX,10/8/2021,1372.73,1365.99,1373.18,1365.93,,,
VNINDEX,10/11/2021,1394.09,1372.73,1394.64,1372.73,,,
VNINDEX,10/12/2021,1394.8,1394.09,1400.78,1389.43,,,
VNINDEX,10/13/2021,1391.91,1394.8,1400.67,1389.61,,,
VNINDEX,10/14/2021,1391.85,1391.91,1398.67,1388.89,,,
VNINDEX,10/15/2021,1392.7,1391.85,1399.03,1388,,,
VNINDEX,10/18/2021,1395.53,1392.7,1402.63,1390.88,,,
VNINDEX,10/19/2021,1395.33,1395.53,1399.66,1388.95,,,
VNINDEX,10/20/2021,1393.8,1395.33,1401.76,1376.15,,,
VNINDEX,10/21/2021,1384.77,1393.8,1398.45,1384.77,,,
VNINDEX,10/22/2021,1389.24,1384.77,1393.7,1384.77,,,
VNINDEX,10/25/2021,1385.4,1389.24,1395.72,1385.4,,,
VNINDEX,10/26/2021,1391.63,1385.4,1393.03,1377.56,,,
VNINDEX,10/27/2021,1423.02,1391.63,1423.02,1391.63,,,
VNINDEX,10/28/2021,1438.01,1423.02,1440.64,1420.42,,,
VNINDEX,10/29/2021,1444.27,1438.01,1447.62,1432.19,,,
VNINDEX,11/1/2021,1438.97,1444.27,1451.81,1435.57,,,
VNINDEX,11/2/2021,1452.46,1438.97,1452.46,1438.83,,,
VNINDEX,11/3/2021,1444.3,1452.46,1463.63,1440.67,,,
VNINDEX,11/4/2021,1448.34,1444.3,1451.98,1435.84,,,
VNINDEX,11/5/2021,1456.51,1448.34,1459.93,1444.51,,,
VNINDEX,11/8/2021,1467.57,1456.51,1470.49,1456.51,,,
VNINDEX,11/9/2021,1461.5,1467.57,1474.2,1457.57,,,
VNINDEX,11/10/2021,1465.02,1461.5,1470.19,1457.98,,,
VNINDEX,11/11/2021,1462.35,1465.02,1472.89,1449.18,,,
VNINDEX,11/12/2021,1473.37,1462.35,1474.98,1453.22,,,
VNINDEX,11/15/2021,1476.57,1473.37,1481.96,1466.01,,,
VNINDEX,11/16/2021,1466.45,1476.57,1476.97,1459.08,,,
VNINDEX,11/17/2021,1475.85,1466.45,1477.04,1464.78,,,
VNINDEX,11/18/2021,1469.83,1475.85,1482.87,1469.83,,,
VNINDEX,11/19/2021,1452.35,1469.83,1481.53,1434.69,,,
VNINDEX,11/22/2021,1447.25,1452.35,1466.46,1442.85,,,
VNINDEX,11/23/2021,1463.63,1447.25,1463.63,1438.41,,,
VNINDEX,11/24/2021,1488.87,1463.63,1491.05,1463.63,,,
VNINDEX,11/25/2021,1500.81,1488.87,1505.36,1488.87,,,
VNINDEX,11/26/2021,1493.03,1500.81,1511.68,1488.83,,,
VNINDEX,11/29/2021,1484.84,1493.03,1493.03,1464.83,,,
VNINDEX,11/30/2021,1478.44,1484.84,1503.09,1471.57,,,
VNINDEX,12/1/2021,1485.19,1478.44,1487.68,1471.3,,,
VNINDEX,12/2/2021,1482.05,1485.19,1493.84,1482.05,,,
VNINDEX,12/3/2021,1443.32,1482.05,1491.2,1443.32,,,
VNINDEX,12/6/2021,1413.58,1443.32,1452.55,1400.87,,,
VNINDEX,12/7/2021,1446.77,1413.58,1446.77,1413.58,,,
VNINDEX,12/8/2021,1452.87,1446.77,1460.28,1446.77,,,
VNINDEX,12/9/2021,1467.98,1452.87,1467.98,1446.88,,,
VNINDEX,12/10/2021,1463.54,1467.98,1475.85,1461.78,,,
VNINDEX,12/13/2021,1476.21,1463.54,1481.7,1463.54,,,
VNINDEX,12/14/2021,1476.02,1476.21,1485.14,1469.21,,,
VNINDEX,12/15/2021,1475.5,1476.02,1481.67,1468.21,,,
VNINDEX,12/16/2021,1476.61,1475.5,1482.32,1468.95,,,
VNINDEX,12/17/2021,1479.79,1476.61,1487.73,1476.61,,,
VNINDEX,12/20/2021,1477.33,1479.79,1483.85,1468.88,,,
VNINDEX,12/21/2021,1478.74,1477.33,1486.09,1472.43,,,
VNINDEX,12/22/2021,1477.67,1478.74,1489.24,1471.84,,,
VNINDEX,12/23/2021,1456.96,1477.67,1481.21,1447.14,,,
VNINDEX,12/24/2021,1477.03,1456.96,1478.8,1456.32,,,
VNINDEX,12/27/2021,1488.88,1477.03,1490.12,1469.91,,,
VNINDEX,12/28/2021,1494.39,1488.88,1499.77,1483.97,,,
VNINDEX,12/29/2021,1485.82,1494.39,1498.91,1485.82,,,
VNINDEX,12/30/2021,1485.97,1490.96,1493.38,1484.82,,,
VNINDEX,12/31/2021,1498.28,1485.97,1499.07,1485.97,,,
VNINDEX,1/4/2022,1525.58,1508.55,1526.69,1507.19,,,
VNINDEX,1/5/2022,1522.5,1525.58,1535.82,1522.5,,,
VNINDEX,1/6/2022,1528.57,1522.5,1536.24,1518.18,,,
VNINDEX,1/7/2022,1528.48,1534.1,1534.52,1524.96,,,
VNINDEX,1/10/2022,1503.71,1528.48,1536.45,1503.71,,,
VNINDEX,1/11/2022,1492.31,1503.71,1512.05,1488.4,,,
VNINDEX,1/12/2022,1510.51,1489.11,1510.51,1464.49,,,
VNINDEX,1/13/2022,1496.05,1510.51,1522.6,1495.13,,,
VNINDEX,1/14/2022,1496.02,1496.05,1503.25,1476.68,,,
VNINDEX,1/17/2022,1452.84,1496.02,1503.86,1452.84,,,
VNINDEX,1/18/2022,1438.94,1452.84,1452.84,1424.65,,,
VNINDEX,1/19/2022,1442.79,1438.94,1449.11,1434.46,,,
VNINDEX,1/20/2022,1465.3,1442.79,1469.08,1432.58,,,
VNINDEX,1/21/2022,1472.89,1465.3,1477.23,1463.06,,,
VNINDEX,1/24/2022,1439.71,1472.89,1472.89,1432.18,,,
VNINDEX,1/25/2022,1479.58,1439.71,1479.58,1424.36,,,
VNINDEX,1/26/2022,1481.58,1479.58,1490.45,1478.41,,,
VNINDEX,1/27/2022,1470.76,1481.58,1486.39,1464.06,,,
VNINDEX,1/28/2022,1478.96,1470.76,1484.48,1465.22,,,
VNINDEX,2/7/2022,1497.66,1478.96,1505.69,1478.96,,,
VNINDEX,2/8/2022,1500.99,1497.66,1503.33,1491.78,,,
VNINDEX,2/9/2022,1505.38,1500.99,1511.72,1499.53,,,
VNINDEX,2/10/2022,1506.79,1510.66,1512.88,1495.7,,,
VNINDEX,2/11/2022,1501.71,1506.79,1508.54,1499.06,,,
VNINDEX,2/14/2022,1471.96,1501.71,1501.71,1471.96,,,
VNINDEX,2/15/2022,1492.75,1471.96,1495.56,1470.06,,,
VNINDEX,2/16/2022,1492.1,1492.75,1499.5,1486.68,,,
VNINDEX,2/17/2022,1507.99,1492.1,1507.99,1492.1,,,
VNINDEX,2/18/2022,1504.84,1507.99,1507.99,1492.38,,,
VNINDEX,2/21/2022,1510.84,1504.84,1516.63,1500.97,,,
VNINDEX,2/22/2022,1503.47,1510.84,1510.84,1484.81,,,
VNINDEX,2/23/2022,1512.3,1503.47,1520.78,1503.47,,,
VNINDEX,2/24/2022,1494.85,1512.3,1513.25,1473.76,,,
VNINDEX,2/25/2022,1498.89,1494.85,1512.05,1494.85,,,
VNINDEX,2/28/2022,1490.13,1498.89,1502.36,1487.57,,,
VNINDEX,3/1/2022,1498.78,1490.13,1501.73,1490.13,,,
VNINDEX,3/2/2022,1485.52,1499.37,1500.41,1479.55,,,
VNINDEX,3/3/2022,1505,1485.52,1505,1485.52,,,
VNINDEX,3/4/2022,1505.33,1505,1509.19,1501.39,,,
VNINDEX,3/7/2022,1499.05,1505.33,1505.33,1493.87,,,
VNINDEX,3/8/2022,1473.71,1499.05,1499.05,1473.71,,,
VNINDEX,3/9/2022,1473.74,1473.71,1482.86,1462.8,,,
VNINDEX,3/10/2022,1479.08,1473.74,1488.59,1473.74,,,
VNINDEX,3/11/2022,1466.54,1479.08,1480.29,1458.88,,,
VNINDEX,3/14/2022,1446.25,1466.54,1466.54,1439.19,,,
VNINDEX,3/15/2022,1452.74,1446.25,1453.07,1437.27,,,
VNINDEX,3/16/2022,1459.33,1452.74,1462.98,1452.74,,,
VNINDEX,3/17/2022,1461.34,1459.33,1467.74,1459.14,,,
VNINDEX,3/18/2022,1469.1,1461.34,1474.86,1461.34,,,
VNINDEX,3/21/2022,1494.95,1474.78,1494.95,1474.38,,,
VNINDEX,3/22/2022,1503.78,1494.95,1507.71,1494.95,,,
VNINDEX,3/23/2022,1502.34,1503.78,1513.9,1501.67,,,
VNINDEX,3/24/2022,1498.26,1502.34,1505.39,1495.18,,,
VNINDEX,3/25/2022,1498.5,1500.17,1503.29,1494.55,,,
VNINDEX,3/28/2022,1483.18,1498.5,1498.5,1473.8,,,
VNINDEX,3/29/2022,1497.76,1483.18,1498.45,1483.18,,,
VNINDEX,3/30/2022,1490.51,1497.76,1503.89,1483.9,,,
VNINDEX,3/31/2022,1492.15,1490.51,1498.41,1488.27,,,
VNINDEX,4/1/2022,1516.44,1492.15,1516.87,1484.13,,,
VNINDEX,4/4/2022,1524.7,1516.44,1530.95,1516.44,,,
VNINDEX,4/5/2022,1520.03,1524.7,1527.57,1519.28,,,
VNINDEX,4/6/2022,1522.9,1520.03,1523.75,1507.62,,,
VNINDEX,4/7/2022,1502.35,1522.9,1524.92,1502.35,,,
VNINDEX,4/8/2022,1482,1502.35,1507.73,1482,,,
VNINDEX,4/12/2022,1455.25,1482,1490.58,1455.25,,,
VNINDEX,4/13/2022,1477.2,1455.25,1477.2,1448.52,,,
VNINDEX,4/14/2022,1472.12,1477.2,1484.34,1471.75,,,
VNINDEX,4/15/2022,1458.56,1472.12,1478.95,1456.39,,,
VNINDEX,4/18/2022,1432.6,1458.56,1458.56,1425.07,,,
VNINDEX,4/19/2022,1406.45,1432.6,1442.04,1406.45,,,
VNINDEX,4/20/2022,1384.72,1401.63,1410.64,1384.72,,,
VNINDEX,4/21/2022,1370.21,1384.72,1392.33,1356.58,,,
VNINDEX,4/22/2022,1379.23,1370.21,1392.89,1352.43,,,
VNINDEX,4/25/2022,1310.92,1379.23,1382.13,1298.38,,,
VNINDEX,4/26/2022,1341.34,1310.92,1341.34,1261.4,,,
VNINDEX,4/27/2022,1353.77,1341.34,1355.92,1314.81,,,
VNINDEX,4/28/2022,1350.99,1353.77,1358.07,1344.1,,,
VNINDEX,4/29/2022,1366.8,1350.99,1369.31,1343.24,,,
VNINDEX,5/4/2022,1348.68,1366.11,1366.39,1348.68,,,
VNINDEX,5/5/2022,1360.68,1348.68,1362.18,1331.41,,,
VNINDEX,5/6/2022,1329.26,1360.68,1360.68,1328.13,,,
VNINDEX,5/9/2022,1269.62,1329.26,1329.26,1265.54,,,
VNINDEX,5/10/2022,1293.56,1269.62,1293.56,1232.57,,,
VNINDEX,5/11/2022,1301.53,1293.56,1305.17,1277.91,,,
VNINDEX,5/12/2022,1238.84,1301.53,1301.53,1238.05,,,
VNINDEX,5/13/2022,1182.77,1238.84,1238.84,1180.6,,,
VNINDEX,5/16/2022,1171.95,1182.77,1215.96,1170.59,,,
VNINDEX,5/17/2022,1228.37,1171.95,1228.37,1156.54,,,
VNINDEX,5/18/2022,1240.76,1228.37,1249.84,1222.92,,,
VNINDEX,5/19/2022,1241.64,1240.76,1246.66,1210.43,,,
VNINDEX,5/20/2022,1240.71,1241.64,1252.96,1232.33,,,
VNINDEX,5/23/2022,1218.81,1240.71,1246.58,1207.99,,,
VNINDEX,5/24/2022,1233.38,1218.81,1233.38,1203.28,,,
VNINDEX,5/25/2022,1268.43,1233.38,1268.43,1233.38,,,
VNINDEX,5/26/2022,1268.57,1268.43,1278.11,1261.55,,,
VNINDEX,5/27/2022,1285.45,1268.57,1286.99,1268.57,,,
VNINDEX,5/30/2022,1293.92,1285.45,1296.22,1281.27,,,
VNINDEX,5/31/2022,1292.68,1293.92,1297.64,1280.44,,,
VNINDEX,6/1/2022,1299.52,1292.68,1302.25,1286.01,,,
VNINDEX,6/2/2022,1288.62,1299.52,1302.66,1283.32,,,
VNINDEX,6/3/2022,1287.98,1288.62,1292.78,1276.37,,,
VNINDEX,6/6/2022,1290.01,1287.98,1302.14,1281.95,,,
VNINDEX,6/7/2022,1291.35,1290.01,1291.35,1260.92,,,
VNINDEX,6/8/2022,1307.91,1291.35,1316.78,1291.35,,,
VNINDEX,6/9/2022,1307.8,1307.91,1312.44,1300.85,,,
VNINDEX,6/10/2022,1284.08,1307.8,1309.59,1284.08,,,
VNINDEX,6/13/2022,1227.04,1284.08,1284.08,1226.01,,,
VNINDEX,6/14/2022,1230.31,1227.04,1239.36,1211.13,,,
VNINDEX,6/15/2022,1213.93,1230.31,1235.56,1195.19,,,
VNINDEX,6/16/2022,1236.63,1213.93,1246.32,1213.93,,,
VNINDEX,6/17/2022,1217.3,1236.63,1236.63,1191.92,,,
VNINDEX,6/20/2022,1180.4,1218.37,1221.6,1180.4,,,
VNINDEX,6/21/2022,1172.47,1180.4,1189.97,1162.94,,,
VNINDEX,6/22/2022,1169.27,1172.47,1185.86,1162.98,,,
VNINDEX,6/23/2022,1188.88,1169.27,1188.88,1162.06,,,
VNINDEX,6/24/2022,1185.48,1188.88,1196.85,1185.48,,,
VNINDEX,6/27/2022,1202.82,1185.48,1203.51,1185.48,,,
VNINDEX,6/28/2022,1218.1,1202.82,1221.74,1198.99,,,
VNINDEX,6/29/2022,1218.09,1218.1,1219.58,1207.38,,,
VNINDEX,6/30/2022,1197.6,1218.09,1220.51,1197.6,,,
VNINDEX,7/1/2022,1198.9,1197.6,1202.41,1170.95,,,
VNINDEX,7/4/2022,1195.53,1206.47,1208.96,1192.63,,,
VNINDEX,7/5/2022,1181.29,1195.53,1200.99,1181.29,,,
VNINDEX,7/6/2022,1149.61,1181.29,1181.29,1147.63,,,
VNINDEX,7/7/2022,1166.48,1149.61,1166.48,1142.8,,,
VNINDEX,7/8/2022,1171.31,1166.48,1177.18,1164.23,,,
VNINDEX,7/11/2022,1155.29,1171.31,1171.31,1144.55,,,
VNINDEX,7/12/2022,1174.82,1155.29,1174.82,1153.55,,,
VNINDEX,7/13/2022,1173.92,1173.46,1182.21,1170.92,,,
VNINDEX,7/14/2022,1182.17,1173.92,1182.17,1170.04,,,
VNINDEX,7/15/2022,1179.25,1182.17,1189.66,1178.12,,,
VNINDEX,7/18/2022,1176.49,1179.25,1184.93,1174.7,,,
VNINDEX,7/19/2022,1178.33,1176.49,1180.46,1168.99,,,
VNINDEX,7/20/2022,1194.14,1178.33,1198.63,1178.33,,,
VNINDEX,7/21/2022,1198.47,1194.14,1201.91,1194.14,,,
VNINDEX,7/22/2022,1194.76,1198.47,1202.69,1194.76,,,
VNINDEX,7/25/2022,1188.5,1191.43,1198.16,1184.32,,,
VNINDEX,7/26/2022,1185.07,1188.5,1194.15,1184.44,,,
VNINDEX,7/27/2022,1191.04,1185.07,1191.04,1178.58,,,
VNINDEX,7/28/2022,1208.12,1191.04,1214.03,1191.04,,,
VNINDEX,7/29/2022,1206.33,1208.12,1217.84,1206.33,,,
VNINDEX,8/1/2022,1231.35,1206.33,1231.35,1206.33,,,
VNINDEX,8/2/2022,1241.62,1231.35,1241.91,1224.11,,,
VNINDEX,8/3/2022,1249.76,1241.62,1250.2,1232.41,,,
VNINDEX,8/4/2022,1254.15,1249.76,1257.38,1247.38,,,
VNINDEX,8/5/2022,1252.74,1250.25,1253.75,1245.05,,,
VNINDEX,8/8/2022,1256.75,1252.36,1258.84,1252.04,,,
VNINDEX,8/9/2022,1258.85,1256.75,1263.14,1252.84,,,
VNINDEX,8/10/2022,1256.5,1258.85,1260.36,1253.89,,,
VNINDEX,8/11/2022,1252.07,1256.5,1268.03,1245.85,,,
VNINDEX,8/12/2022,1262.33,1252.07,1262.33,1248.65,,,
VNINDEX,8/15/2022,1274.2,1262.33,1274.24,1262.33,,,
VNINDEX,8/16/2022,1274.69,1274.2,1275.93,1271.11,,,
VNINDEX,8/17/2022,1275.28,1274.69,1280.61,1271.97,,,
VNINDEX,8/18/2022,1273.66,1275.28,1283.15,1268.64,,,
VNINDEX,8/19/2022,1269.18,1273.66,1280,1263.45,,,
VNINDEX,8/22/2022,1260.43,1269.18,1270.57,1255.83,,,
VNINDEX,8/23/2022,1270.81,1260.43,1270.81,1253.45,,,
VNINDEX,8/24/2022,1277.16,1270.81,1280.36,1270.81,,,
VNINDEX,8/25/2022,1288.88,1277.16,1289.18,1277.16,,,
VNINDEX,8/26/2022,1282.57,1291.29,1295.12,1280.05,,,
VNINDEX,8/29/2022,1270.8,1282.57,1282.57,1249.17,,,
VNINDEX,8/30/2022,1279.39,1270.8,1287.65,1270.8,,,
VNINDEX,8/31/2022,1280.51,1279.39,1285.29,1274.99,,,
VNINDEX,9/5/2022,1277.35,1280.51,1285.7,1275.35,,,
VNINDEX,9/6/2022,1277.4,1279.58,1286.92,1277.4,,,
VNINDEX,9/7/2022,1243.17,1277.4,1277.4,1243.17,,,
VNINDEX,9/8/2022,1234.6,1243.17,1251.36,1234.6,,,
VNINDEX,9/9/2022,1248.78,1234.6,1248.78,1228.54,,,
VNINDEX,9/12/2022,1249.62,1248.78,1257.8,1248.78,,,
VNINDEX,9/13/2022,1248.4,1249.62,1252.35,1243.87,,,
VNINDEX,9/14/2022,1240.77,1248.4,1248.4,1228.51,,,
VNINDEX,9/15/2022,1245.66,1240.77,1250.93,1240.77,,,
VNINDEX,9/16/2022,1234.03,1245.66,1246.17,1230.37,,,
VNINDEX,9/19/2022,1205.43,1234.03,1234.03,1202.07,,,
VNINDEX,9/20/2022,1218.93,1212.08,1218.93,1199.71,,,
VNINDEX,9/21/2022,1210.55,1218.93,1218.93,1204.68,,,
VNINDEX,9/22/2022,1214.7,1210.55,1214.7,1196.64,,,
VNINDEX,9/23/2022,1203.28,1214.7,1216.59,1201.45,,,
VNINDEX,9/26/2022,1174.35,1203.28,1203.28,1159.12,,,
VNINDEX,9/27/2022,1166.54,1174.35,1180.75,1166.44,,,
VNINDEX,9/28/2022,1143.62,1166.54,1166.54,1142.79,,,
VNINDEX,9/29/2022,1126.07,1143.62,1159.49,1126.07,,,
VNINDEX,9/30/2022,1132.11,1126.07,1135.47,1099.44,,,
VNINDEX,10/3/2022,1086.44,1132.11,1132.11,1079.86,,,
VNINDEX,10/4/2022,1078.14,1086.44,1100.42,1069.74,,,
VNINDEX,10/5/2022,1104.26,1078.14,1110.21,1078.14,,,
VNINDEX,10/6/2022,1074.52,1104.26,1106.97,1072.57,,,
VNINDEX,10/7/2022,1035.91,1074.52,1074.52,1022.38,,,
VNINDEX,10/10/2022,1042.48,1035.91,1051.02,1012.94,,,
VNINDEX,10/11/2022,1006.2,1042.48,1042.48,998.64,,,
VNINDEX,10/12/2022,1034.81,1006.2,1039.44,1002.89,,,
